ano,mes,y,x
1986,set,-6.756882190704346,-5.734838962554932
1986,out,-2.56496000289917,3.630883932113648
1986,nov,2.456598997116089,-1.3160669803619385
1986,dez,1.4764209985733032,3.5216009616851807
1987,jan,17.069400787353516,8.673413276672363
1987,fev,7.565727233886719,6.914361953735352
1987,mar,-3.239326000213623,-0.4606609940528869
1987,abr,3.6625781059265137,4.295976161956787
1987,mai,7.157454967498779,7.719693183898926
1987,jun,4.774900913238525,3.0398879051208496
1987,jul,4.237701892852783,2.5102241039276123
1987,ago,-0.8813520073890686,-3.039443016052246
1987,set,11.49687957763672,3.7870919704437256
1987,out,-35.56618118286133,-27.86968994140625
1987,nov,-14.59136962890625,-9.956366539001465
1987,dez,14.872719764709473,7.975865840911865
1988,jan,1.7485990524291992,3.9369380474090576
1988,fev,-0.6060159802436829,-0.3279710114002228
1988,mar,-6.078094959259033,-2.16154408454895
1988,abr,3.976154088973999,2.721787929534912
1988,mai,-1.0509099960327148,-0.5148249864578247
1988,jun,3.317857027053833,3.1287970542907715
1988,jul,0.4070999920368194,0.1815019994974136
1988,ago,-11.87932014465332,-7.892364025115967
1988,set,-8.801026344299316,3.3470818996429443
1988,out,6.784211158752441,3.158591985702514
1988,nov,-10.205780029296877,-4.816470146179199
1988,dez,-6.738053798675537,-0.0085500003769993
1989,jan,12.83903980255127,13.460980415344238
1989,fev,3.302860975265503,-0.7644749879837036
1989,mar,-0.155918002128601,2.2984910011291504
1989,abr,3.623090982437134,0.7620750069618225
1989,mai,-1.1676809787750244,-0.4957959949970245
1989,jun,-1.2216030359268188,1.2066359519958496
1989,jul,5.262903213500977,4.637025833129883
1989,ago,4.84501314163208,2.6808741092681885
1989,set,-5.0695648193359375,-5.303857803344727
1989,out,-13.57964038848877,-7.21065616607666
1989,nov,1.100607991218567,5.350185871124268
1989,dez,4.925083160400391,4.106245994567871
1990,jan,-2.532068967819214,-3.629547119140625
1990,fev,-6.60187292098999,-5.205803871154785
1990,mar,-1.0237690210342407,-2.1832449436187744
1990,abr,-7.097917079925537,-5.40856409072876
1990,mai,6.376626968383789,10.575989723205566
1990,jun,1.8619749546051023,-0.3386119902133941
1990,jul,-5.591526985168457,-2.2131619453430176
1990,ago,-15.31758975982666,-8.476177215576172
1990,set,-10.172269821166992,-7.459414005279541
1990,out,-2.2173960208892822,-0.085887998342514
1990,nov,5.97420597076416,5.034770011901856
1990,dez,-0.8572890162467957,-1.7677149772644043
1991,jan,-3.780184984207153,0.1891079992055893
1991,fev,20.64720916748047,10.387410163879396
1991,mar,10.940679550170898,2.9219141006469727
1991,abr,-3.1456398963928223,0.9717199802398682
